Site.ID,Wetland Subclass LUCAS,FoliageStock,RootStock,AGVFStock,BGVFStock,BGSStock,FoliageNPP,RootNPP,BGVFPercentLoss,Burial210Pb TC.g.m.2,MethaneFlux,ExternalVariableValue,TotalLatTrans_Amount,externalVariableLat,externalVariableLatSite,TotalNPP_Amount,SedimentTransport_Amount,FoliageGrowth_PropTotalNPP,RootGrowth_PropTotalNPP,FoliageMaxStock,FoliageMortality_PropMaxStock,FoliageMortality_Amount,RootMaxStock,RootMortality_PropMaxStock,RootMortality_Amount,AGVFMaxStock,AGVFOut_PropMaxStock,AGVFOut_Amount,AGVFStabilization_Amount,AGVFStabilization_PropOut,AGVFStabilization_PropMaxStock,BGVFMaxStock,BGVFOut_PropMaxStock,BGVFOut_Amount,BGVFStabilization_PropOut,BGVFStabilization_Amount,BGVFStabilization_PropMaxStock,BGSDeposition,BGSIn_Amount,BGSMaxStock,BGSOut_PropMaxStock,BGSOut_Amount,TotalOut_Amount,AGVFOut_PropOut,BGVFOut_PropOut,BGSOut_PropOut,TotalMaxStock,AGVFMaxStock_PropMaxStock,BGVFMaxStock_PropMaxStock,BGSMaxStock_PropMaxStock,BGSStabilization_PropOut,BGSStabilization_Amount,BGSStabilization_PropMaxStock,TotalStabilization_Amount,AGVFEmissionLatTrans_Amount,BGVFEmissionLatTrans_Amount,BGSEmissionLatTrans_Amount,TotalEmissionLatTrans_Amount,TotalLatTrans_PropEmissionLatTrans,AGVFLatTrans_Amount,BGVFLatTrans_Amount,BGSLatTrans_Amount,AGVFLatTrans_PropMaxStock,BGVFLatTrans_PropMaxStock,BGSLatTrans_PropMaxStock,AGVFLatTrans_PropOut,BGVFLatTrans_PropOut,BGSLatTrans_PropOut,AGVFEmission_Amount,BGVFEmission_Amount,BGSEmission_Amount,AGVFEmissionCH4_Amount,BGVFEmissionCH4_Amount,BGSEmissionCH4_Amount,AGVFEmissionCO2_Amount,BGVFEmissionCO2_Amount,BGSEmissionCO2_Amount,AGVFEmissionCH4_PropMaxStock,BGVFEmissionCH4_PropMaxStock,BGSEmissionCH4_PropMaxStock,AGVFEmissionCO2_PropMaxStock,BGVFEmissionCO2_PropMaxStock,BGSEmissionCO2_PropMaxStock,AGVFEmission_PropMaxStock,BGVFEmission_PropMaxStock,BGSEmission_PropMaxStock,AGVFEmission_PropOut,BGVFEmission_PropOut,BGSEmission_PropOut,outAGVFCheck,outBGVFCheck,outBGSCheck,massBalanceCheck,checkAGVFratio,checkBGVFratio,checkBGSratio,checkpropAGVF
CRMS3617,Wetland: Estuarine Emergent,98.6994,99.241,361.6602,1532.6094,52575.1447,536.2169,2605.6726,0.2553,331.2891,14.49,11,320,5,123,3141.8894,0,0.1707,0.8293,634.9163,0.8445,536.2169,2704.9136,0.9633,2605.6726,897.8771,0.5972,536.2169,0,0,0,4138.282,0.6297,2605.6726,0.7447,1940.376,0.4689,0,1940.376,54515.5207,0.0356,1940.376,5082.2654,0.1055,0.5127,0.3818,59551.6798,0.0151,0.0695,0.9154,0.1707,331.2891,0.0061,2271.6651,536.2169,665.2966,1609.0869,2810.6004,0.1139,61.0508,75.7471,183.2021,0.068,0.0183,0.0034,0.1139,0.0291,0.0944,475.1661,589.5494,1425.8848,2.7645,3.4299,8.2956,472.4016,586.1195,1417.5892,0.0031,8e-4,2e-4,0.5261,0.1416,0.026,0.5292,0.1425,0.0262,0.8861,0.2263,0.7348,1,1,1,0,7.7831,7.7831,7.7831,0
CRMS3617,Wetland: Estuarine Emergent,98.6994,99.241,361.6602,1532.6094,52575.1447,536.2169,2605.6726,0.2553,331.2891,14.49,11,414,1,141,3141.8894,0,0.1707,0.8293,634.9163,0.8445,536.2169,2704.9136,0.9633,2605.6726,897.8771,0.5972,536.2169,0,0,0,4138.282,0.6297,2605.6726,0.7447,1940.376,0.4689,0,1940.376,54515.5207,0.0356,1940.376,5082.2654,0.1055,0.5127,0.3818,59551.6798,0.0151,0.0695,0.9154,0.1707,331.2891,0.0061,2271.6651,536.2169,665.2966,1609.0869,2810.6004,0.1473,78.9845,97.9978,237.0177,0.088,0.0237,0.0043,0.1473,0.0376,0.1222,457.2324,567.2987,1372.0692,2.7645,3.4299,8.2956,454.468,563.8688,1363.7736,0.0031,8e-4,2e-4,0.5062,0.1363,0.025,0.5092,0.1371,0.0252,0.8527,0.2177,0.7071,1,1,1,0,5.7889,5.7889,5.7889,0
CRMS3617,Wetland: Estuarine Emergent,98.6994,99.241,361.6602,1532.6094,52575.1447,536.2169,2605.6726,0.2553,331.2891,14.49,11,456,3,159,3141.8894,0,0.1707,0.8293,634.9163,0.8445,536.2169,2704.9136,0.9633,2605.6726,897.8771,0.5972,536.2169,0,0,0,4138.282,0.6297,2605.6726,0.7447,1940.376,0.4689,0,1940.376,54515.5207,0.0356,1940.376,5082.2654,0.1055,0.5127,0.3818,59551.6798,0.0151,0.0695,0.9154,0.1707,331.2891,0.0061,2271.6651,536.2169,665.2966,1609.0869,2810.6004,0.1622,86.9974,107.9397,261.063,0.0969,0.0261,0.0048,0.1622,0.0414,0.1345,449.2195,557.3569,1348.0239,2.7645,3.4299,8.2956,446.455,553.927,1339.7283,0.0031,8e-4,2e-4,0.4972,0.1339,0.0246,0.5003,0.1347,0.0247,0.8378,0.2139,0.6947,1,1,1,0,5.1636,5.1636,5.1636,0
CRMS4045,Wetland: Estuarine Emergent,32.4422,391.2991,175.3892,1979.7141,45499.7087,366.9086,1879.168,0.7301,235.6086,14.49,17,10,7,16,2246.0765,0,0.1634,0.8366,399.3508,0.9188,366.9086,2270.4671,0.8277,1879.168,542.2978,0.6766,366.9086,0,0,0,3858.8821,0.487,1879.168,0.2699,507.2333,0.1314,0,507.2333,46006.942,0.011,507.2333,2753.3099,0.1333,0.6825,0.1842,50408.1219,0.0108,0.0766,0.9127,0.4645,235.6086,0.0051,742.842,366.9086,1371.9346,271.6247,2010.4679,0.005,1.825,6.824,1.3511,0.0034,0.0018,0,0.005,0.0036,0.0027,365.0836,1365.1107,270.2736,2.6444,9.8879,1.9577,362.4392,1355.2228,268.3159,0.0049,0.0026,0,0.6683,0.3512,0.0058,0.6732,0.3538,0.0059,0.995,0.7264,0.5328,1,1,1,0,200.0468,200.0468,200.0468,0
CRMS4045,Wetland: Estuarine Emergent,32.4422,391.2991,175.3892,1979.7141,45499.7087,366.9086,1879.168,0.7301,235.6086,14.49,17,105,9,34,2246.0765,0,0.1634,0.8366,399.3508,0.9188,366.9086,2270.4671,0.8277,1879.168,542.2978,0.6766,366.9086,0,0,0,3858.8821,0.487,1879.168,0.2699,507.2333,0.1314,0,507.2333,46006.942,0.011,507.2333,2753.3099,0.1333,0.6825,0.1842,50408.1219,0.0108,0.0766,0.9127,0.4645,235.6086,0.0051,742.842,366.9086,1371.9346,271.6247,2010.4679,0.0522,19.1624,71.6515,14.186,0.0353,0.0186,3e-4,0.0522,0.0381,0.028,347.7462,1300.2831,257.4386,2.6444,9.8879,1.9577,345.1018,1290.3952,255.481,0.0049,0.0026,0,0.6364,0.3344,0.0056,0.6412,0.337,0.0056,0.9478,0.6919,0.5075,1,1,1,0,18.1473,18.1473,18.1473,0
CRMS4045,Wetland: Estuarine Emergent,32.4422,391.2991,175.3892,1979.7141,45499.7087,366.9086,1879.168,0.7301,235.6086,14.49,17,123,6,52,2246.0765,0,0.1634,0.8366,399.3508,0.9188,366.9086,2270.4671,0.8277,1879.168,542.2978,0.6766,366.9086,0,0,0,3858.8821,0.487,1879.168,0.2699,507.2333,0.1314,0,507.2333,46006.942,0.011,507.2333,2753.3099,0.1333,0.6825,0.1842,50408.1219,0.0108,0.0766,0.9127,0.4645,235.6086,0.0051,742.842,366.9086,1371.9346,271.6247,2010.4679,0.0612,22.4474,83.9347,16.6179,0.0414,0.0218,4e-4,0.0612,0.0447,0.0328,344.4612,1288,255.0067,2.6444,9.8879,1.9577,341.8168,1278.112,253.0491,0.0049,0.0026,0,0.6303,0.3312,0.0055,0.6352,0.3338,0.0055,0.9388,0.6854,0.5027,1,1,1,0,15.3453,15.3453,15.3453,0
CRMS4045,Wetland: Estuarine Emergent,32.4422,391.2991,175.3892,1979.7141,45499.7087,366.9086,1879.168,0.7301,235.6086,14.49,17,156,4,70,2246.0765,0,0.1634,0.8366,399.3508,0.9188,366.9086,2270.4671,0.8277,1879.168,542.2978,0.6766,366.9086,0,0,0,3858.8821,0.487,1879.168,0.2699,507.2333,0.1314,0,507.2333,46006.942,0.011,507.2333,2753.3099,0.1333,0.6825,0.1842,50408.1219,0.0108,0.0766,0.9127,0.4645,235.6086,0.0051,742.842,366.9086,1371.9346,271.6247,2010.4679,0.0776,28.4699,106.4537,21.0764,0.0525,0.0276,5e-4,0.0776,0.0566,0.0416,338.4387,1265.4809,250.5483,2.6444,9.8879,1.9577,335.7943,1255.593,248.5906,0.0049,0.0026,0,0.6192,0.3254,0.0054,0.6241,0.3279,0.0054,0.9224,0.6734,0.494,1,1,1,0,11.8876,11.8876,11.8876,0
CRMS4045,Wetland: Estuarine Emergent,32.4422,391.2991,175.3892,1979.7141,45499.7087,366.9086,1879.168,0.7301,235.6086,14.49,17,175,2,88,2246.0765,0,0.1634,0.8366,399.3508,0.9188,366.9086,2270.4671,0.8277,1879.168,542.2978,0.6766,366.9086,0,0,0,3858.8821,0.487,1879.168,0.2699,507.2333,0.1314,0,507.2333,46006.942,0.011,507.2333,2753.3099,0.1333,0.6825,0.1842,50408.1219,0.0108,0.0766,0.9127,0.4645,235.6086,0.0051,742.842,366.9086,1371.9346,271.6247,2010.4679,0.087,31.9373,119.4192,23.6434,0.0589,0.0309,5e-4,0.087,0.0635,0.0466,334.9712,1252.5154,247.9813,2.6444,9.8879,1.9577,332.3268,1242.6275,246.0236,0.0049,0.0026,0,0.6128,0.322,0.0053,0.6177,0.3246,0.0054,0.913,0.6665,0.4889,1,1,1,0,10.4884,10.4884,10.4884,0
CRMS4045,Wetland: Estuarine Emergent,32.4422,391.2991,175.3892,1979.7141,45499.7087,366.9086,1879.168,0.7301,235.6086,14.49,17,201,8,106,2246.0765,0,0.1634,0.8366,399.3508,0.9188,366.9086,2270.4671,0.8277,1879.168,542.2978,0.6766,366.9086,0,0,0,3858.8821,0.487,1879.168,0.2699,507.2333,0.1314,0,507.2333,46006.942,0.011,507.2333,2753.3099,0.1333,0.6825,0.1842,50408.1219,0.0108,0.0766,0.9127,0.4645,235.6086,0.0051,742.842,366.9086,1371.9346,271.6247,2010.4679,0.1,36.6823,137.1615,27.1561,0.0676,0.0355,6e-4,0.1,0.073,0.0535,330.2263,1234.7731,244.4685,2.6444,9.8879,1.9577,327.5818,1224.8852,242.5109,0.0049,0.0026,0,0.6041,0.3174,0.0053,0.6089,0.32,0.0053,0.9,0.6571,0.482,1,1,1,0,9.0023,9.0023,9.0023,0
CRMS4045,Wetland: Estuarine Emergent,32.4422,391.2991,175.3892,1979.7141,45499.7087,366.9086,1879.168,0.7301,235.6086,14.49,17,320,5,124,2246.0765,0,0.1634,0.8366,399.3508,0.9188,366.9086,2270.4671,0.8277,1879.168,542.2978,0.6766,366.9086,0,0,0,3858.8821,0.487,1879.168,0.2699,507.2333,0.1314,0,507.2333,46006.942,0.011,507.2333,2753.3099,0.1333,0.6825,0.1842,50408.1219,0.0108,0.0766,0.9127,0.4645,235.6086,0.0051,742.842,366.9086,1371.9346,271.6247,2010.4679,0.1592,58.3997,218.3666,43.2337,0.1077,0.0566,9e-4,0.1592,0.1162,0.0852,308.5089,1153.568,228.391,2.6444,9.8879,1.9577,305.8645,1143.6801,226.4333,0.0049,0.0026,0,0.564,0.2964,0.0049,0.5689,0.2989,0.005,0.8408,0.6139,0.4503,1,1,1,0,5.2827,5.2827,5.2827,0
CRMS4045,Wetland: Estuarine Emergent,32.4422,391.2991,175.3892,1979.7141,45499.7087,366.9086,1879.168,0.7301,235.6086,14.49,17,414,1,142,2246.0765,0,0.1634,0.8366,399.3508,0.9188,366.9086,2270.4671,0.8277,1879.168,542.2978,0.6766,366.9086,0,0,0,3858.8821,0.487,1879.168,0.2699,507.2333,0.1314,0,507.2333,46006.942,0.011,507.2333,2753.3099,0.1333,0.6825,0.1842,50408.1219,0.0108,0.0766,0.9127,0.4645,235.6086,0.0051,742.842,366.9086,1371.9346,271.6247,2010.4679,0.2059,75.5546,282.5118,55.9336,0.1393,0.0732,0.0012,0.2059,0.1503,0.1103,291.354,1089.4228,215.6911,2.6444,9.8879,1.9577,288.7095,1079.5349,213.7334,0.0049,0.0026,0,0.5324,0.2798,0.0046,0.5373,0.2823,0.0047,0.7941,0.5797,0.4252,1,1,1,0,3.8562,3.8562,3.8562,0
CRMS4045,Wetland: Estuarine Emergent,32.4422,391.2991,175.3892,1979.7141,45499.7087,366.9086,1879.168,0.7301,235.6086,14.49,17,456,3,160,2246.0765,0,0.1634,0.8366,399.3508,0.9188,366.9086,2270.4671,0.8277,1879.168,542.2978,0.6766,366.9086,0,0,0,3858.8821,0.487,1879.168,0.2699,507.2333,0.1314,0,507.2333,46006.942,0.011,507.2333,2753.3099,0.1333,0.6825,0.1842,50408.1219,0.0108,0.0766,0.9127,0.4645,235.6086,0.0051,742.842,366.9086,1371.9346,271.6247,2010.4679,0.2268,83.2196,311.1724,61.608,0.1535,0.0806,0.0013,0.2268,0.1656,0.1215,283.689,1060.7622,210.0167,2.6444,9.8879,1.9577,281.0446,1050.8743,208.059,0.0049,0.0026,0,0.5182,0.2723,0.0045,0.5231,0.2749,0.0046,0.7732,0.5645,0.414,1,1,1,0,3.4089,3.4089,3.4089,0
CRMS4245,Wetland: Estuarine Emergent,202.07,102.3176,293.6054,1185.4687,104937.8738,566.9275,1413.8739,0.6345,717.9697,14.49,18,10,7,17,1980.8014,0,0.2862,0.7138,768.9975,0.7372,566.9275,1516.1915,0.9325,1413.8739,860.5329,0.6588,566.9275,0,0,0,2599.3426,0.5439,1413.8739,0.3655,717.9697,0.2762,0,717.9697,105655.8435,0.0068,717.9697,2698.7711,0.2101,0.5239,0.266,109115.7191,0.0079,0.0238,0.9683,1,717.9697,0.0068,1435.9395,566.9275,695.9042,0,1262.8316,0.0079,4.4893,5.5107,0,0.0052,0.0021,0,0.0079,0.0039,0,562.4382,690.3935,0,6.505,7.985,0,555.9331,682.4085,0,0.0076,0.0031,0,0.646,0.2625,0,0.6536,0.2656,0,0.9921,0.4883,0,1,0.8577,1,0,125.2832,125.2832,NA,0
CRMS4245,Wetland: Estuarine Emergent,202.07,102.3176,293.6054,1185.4687,104937.8738,566.9275,1413.8739,0.6345,717.9697,14.49,18,105,9,35,1980.8014,0,0.2862,0.7138,768.9975,0.7372,566.9275,1516.1915,0.9325,1413.8739,860.5329,0.6588,566.9275,0,0,0,2599.3426,0.5439,1413.8739,0.3655,717.9697,0.2762,0,717.9697,105655.8435,0.0068,717.9697,2698.7711,0.2101,0.5239,0.266,109115.7191,0.0079,0.0238,0.9683,1,717.9697,0.0068,1435.9395,566.9275,695.9042,0,1262.8316,0.0831,47.138,57.862,0,0.0548,0.0223,0,0.0831,0.0409,0,519.7895,638.0422,0,6.505,7.985,0,513.2844,630.0572,0,0.0076,0.0031,0,0.5965,0.2424,0,0.604,0.2455,0,0.9169,0.4513,0,1,0.8577,1,0,11.027,11.027,NA,0
CRMS4245,Wetland: Estuarine Emergent,202.07,102.3176,293.6054,1185.4687,104937.8738,566.9275,1413.8739,0.6345,717.9697,14.49,18,123,6,53,1980.8014,0,0.2862,0.7138,768.9975,0.7372,566.9275,1516.1915,0.9325,1413.8739,860.5329,0.6588,566.9275,0,0,0,2599.3426,0.5439,1413.8739,0.3655,717.9697,0.2762,0,717.9697,105655.8435,0.0068,717.9697,2698.7711,0.2101,0.5239,0.266,109115.7191,0.0079,0.0238,0.9683,1,717.9697,0.0068,1435.9395,566.9275,695.9042,0,1262.8316,0.0974,55.2188,67.7812,0,0.0642,0.0261,0,0.0974,0.0479,0,511.7087,628.123,0,6.505,7.985,0,505.2036,620.138,0,0.0076,0.0031,0,0.5871,0.2386,0,0.5946,0.2416,0,0.9026,0.4443,0,1,0.8577,1,0,9.2669,9.2669,NA,0
CRMS4245,Wetland: Estuarine Emergent,202.07,102.3176,293.6054,1185.4687,104937.8738,566.9275,1413.8739,0.6345,717.9697,14.49,18,156,4,71,1980.8014,0,0.2862,0.7138,768.9975,0.7372,566.9275,1516.1915,0.9325,1413.8739,860.5329,0.6588,566.9275,0,0,0,2599.3426,0.5439,1413.8739,0.3655,717.9697,0.2762,0,717.9697,105655.8435,0.0068,717.9697,2698.7711,0.2101,0.5239,0.266,109115.7191,0.0079,0.0238,0.9683,1,717.9697,0.0068,1435.9395,566.9275,695.9042,0,1262.8316,0.1235,70.0336,85.9664,0,0.0814,0.0331,0,0.1235,0.0608,0,496.8939,609.9378,0,6.505,7.985,0,490.3888,601.9528,0,0.0076,0.0031,0,0.5699,0.2316,0,0.5774,0.2347,0,0.8765,0.4314,0,1,0.8577,1,0,7.0951,7.0951,NA,0
CRMS4245,Wetland: Estuarine Emergent,202.07,102.3176,293.6054,1185.4687,104937.8738,566.9275,1413.8739,0.6345,717.9697,14.49,18,175,2,89,1980.8014,0,0.2862,0.7138,768.9975,0.7372,566.9275,1516.1915,0.9325,1413.8739,860.5329,0.6588,566.9275,0,0,0,2599.3426,0.5439,1413.8739,0.3655,717.9697,0.2762,0,717.9697,105655.8435,0.0068,717.9697,2698.7711,0.2101,0.5239,0.266,109115.7191,0.0079,0.0238,0.9683,1,717.9697,0.0068,1435.9395,566.9275,695.9042,0,1262.8316,0.1386,78.5634,96.4366,0,0.0913,0.0371,0,0.1386,0.0682,0,488.3641,599.4675,0,6.505,7.985,0,481.8591,591.4826,0,0.0076,0.0031,0,0.56,0.2276,0,0.5675,0.2306,0,0.8614,0.424,0,1,0.8577,1,0,6.2162,6.2162,NA,0
CRMS4245,Wetland: Estuarine Emergent,202.07,102.3176,293.6054,1185.4687,104937.8738,566.9275,1413.8739,0.6345,717.9697,14.49,18,201,8,107,1980.8014,0,0.2862,0.7138,768.9975,0.7372,566.9275,1516.1915,0.9325,1413.8739,860.5329,0.6588,566.9275,0,0,0,2599.3426,0.5439,1413.8739,0.3655,717.9697,0.2762,0,717.9697,105655.8435,0.0068,717.9697,2698.7711,0.2101,0.5239,0.266,109115.7191,0.0079,0.0238,0.9683,1,717.9697,0.0068,1435.9395,566.9275,695.9042,0,1262.8316,0.1592,90.2356,110.7644,0,0.1049,0.0426,0,0.1592,0.0783,0,476.6918,585.1398,0,6.505,7.985,0,470.1868,577.1548,0,0.0076,0.0031,0,0.5464,0.222,0,0.5539,0.2251,0,0.8408,0.4139,0,1,0.8577,1,0,5.2827,5.2827,NA,0
CRMS4245,Wetland: Estuarine Emergent,202.07,102.3176,293.6054,1185.4687,104937.8738,566.9275,1413.8739,0.6345,717.9697,14.49,18,320,5,125,1980.8014,0,0.2862,0.7138,768.9975,0.7372,566.9275,1516.1915,0.9325,1413.8739,860.5329,0.6588,566.9275,0,0,0,2599.3426,0.5439,1413.8739,0.3655,717.9697,0.2762,0,717.9697,105655.8435,0.0068,717.9697,2698.7711,0.2101,0.5239,0.266,109115.7191,0.0079,0.0238,0.9683,1,717.9697,0.0068,1435.9395,566.9275,695.9042,0,1262.8316,0.2534,143.6587,176.3413,0,0.1669,0.0678,0,0.2534,0.1247,0,423.2688,519.5629,0,6.505,7.985,0,416.7637,511.5779,0,0.0076,0.0031,0,0.4843,0.1968,0,0.4919,0.1999,0,0.7466,0.3675,0,1,0.8577,1,0,2.9463,2.9463,NA,0
CRMS4245,Wetland: Estuarine Emergent,202.07,102.3176,293.6054,1185.4687,104937.8738,566.9275,1413.8739,0.6345,717.9697,14.49,18,414,1,143,1980.8014,0,0.2862,0.7138,768.9975,0.7372,566.9275,1516.1915,0.9325,1413.8739,860.5329,0.6588,566.9275,0,0,0,2599.3426,0.5439,1413.8739,0.3655,717.9697,0.2762,0,717.9697,105655.8435,0.0068,717.9697,2698.7711,0.2101,0.5239,0.266,109115.7191,0.0079,0.0238,0.9683,1,717.9697,0.0068,1435.9395,566.9275,695.9042,0,1262.8316,0.3278,185.8585,228.1415,0,0.216,0.0878,0,0.3278,0.1614,0,381.069,467.7626,0,6.505,7.985,0,374.564,459.7777,0,0.0076,0.0031,0,0.4353,0.1769,0,0.4428,0.18,0,0.6722,0.3308,0,1,0.8577,1,0,2.0503,2.0503,NA,0
CRMS4245,Wetland: Estuarine Emergent,202.07,102.3176,293.6054,1185.4687,104937.8738,566.9275,1413.8739,0.6345,717.9697,14.49,18,456,3,161,1980.8014,0,0.2862,0.7138,768.9975,0.7372,566.9275,1516.1915,0.9325,1413.8739,860.5329,0.6588,566.9275,0,0,0,2599.3426,0.5439,1413.8739,0.3655,717.9697,0.2762,0,717.9697,105655.8435,0.0068,717.9697,2698.7711,0.2101,0.5239,0.266,109115.7191,0.0079,0.0238,0.9683,1,717.9697,0.0068,1435.9395,566.9275,695.9042,0,1262.8316,0.3611,204.7137,251.2863,0,0.2379,0.0967,0,0.3611,0.1777,0,362.2138,444.6179,0,6.505,7.985,0,355.7087,436.6329,0,0.0076,0.0031,0,0.4134,0.168,0,0.4209,0.1711,0,0.6389,0.3145,0,1,0.8577,1,0,1.7694,1.7694,NA,0
CRMS4455,Wetland: Estuarine Emergent,266.7818,354.1127,333.7589,2496.918,43434.4551,607.4835,3273.0344,0.4785,534.3824,14.49,12,10,7,18,3880.5179,0,0.1565,0.8435,874.2653,0.6949,607.4835,3627.1471,0.9024,3273.0344,941.2424,0.6454,607.4835,0,0,0,5769.9524,0.5673,3273.0344,0.5215,1706.9307,0.2958,0,1706.9307,45141.3858,0.0378,1706.9307,5587.4486,0.1087,0.5858,0.3055,51852.5806,0.0182,0.1113,0.8706,0.3131,534.3824,0.0118,2241.3131,607.4835,1566.1037,1172.5483,3346.1355,0.003,1.8155,4.6803,3.5042,0.0019,8e-4,1e-4,0.003,0.0014,0.0021,605.6681,1561.4234,1169.0441,2.6306,6.7818,5.0776,603.0374,1554.6416,1163.9666,0.0028,0.0012,1e-4,0.6407,0.2694,0.0258,0.6435,0.2706,0.0259,0.997,0.4771,0.6849,1,1,1,0,333.6136,333.6136,333.6136,0
CRMS4455,Wetland: Estuarine Emergent,266.7818,354.1127,333.7589,2496.918,43434.4551,607.4835,3273.0344,0.4785,534.3824,14.49,12,105,9,36,3880.5179,0,0.1565,0.8435,874.2653,0.6949,607.4835,3627.1471,0.9024,3273.0344,941.2424,0.6454,607.4835,0,0,0,5769.9524,0.5673,3273.0344,0.5215,1706.9307,0.2958,0,1706.9307,45141.3858,0.0378,1706.9307,5587.4486,0.1087,0.5858,0.3055,51852.5806,0.0182,0.1113,0.8706,0.3131,534.3824,0.0118,2241.3131,607.4835,1566.1037,1172.5483,3346.1355,0.0314,19.0625,49.1435,36.794,0.0203,0.0085,8e-4,0.0314,0.015,0.0216,588.421,1516.9602,1135.7544,2.6306,6.7818,5.0776,585.7904,1510.1784,1130.6768,0.0028,0.0012,1e-4,0.6224,0.2617,0.025,0.6252,0.2629,0.0252,0.9686,0.4635,0.6654,1,1,1,0,30.868,30.868,30.868,0
CRMS4455,Wetland: Estuarine Emergent,266.7818,354.1127,333.7589,2496.918,43434.4551,607.4835,3273.0344,0.4785,534.3824,14.49,12,123,6,54,3880.5179,0,0.1565,0.8435,874.2653,0.6949,607.4835,3627.1471,0.9024,3273.0344,941.2424,0.6454,607.4835,0,0,0,5769.9524,0.5673,3273.0344,0.5215,1706.9307,0.2958,0,1706.9307,45141.3858,0.0378,1706.9307,5587.4486,0.1087,0.5858,0.3055,51852.5806,0.0182,0.1113,0.8706,0.3131,534.3824,0.0118,2241.3131,607.4835,1566.1037,1172.5483,3346.1355,0.0368,22.3304,57.5681,43.1015,0.0237,0.01,0.001,0.0368,0.0176,0.0253,585.1532,1508.5356,1129.4468,2.6306,6.7818,5.0776,582.5225,1501.7538,1124.3693,0.0028,0.0012,1e-4,0.6189,0.2603,0.0249,0.6217,0.2614,0.025,0.9632,0.4609,0.6617,1,1,1,0,26.2044,26.2044,26.2044,0
CRMS4455,Wetland: Estuarine Emergent,266.7818,354.1127,333.7589,2496.918,43434.4551,607.4835,3273.0344,0.4785,534.3824,14.49,12,156,4,72,3880.5179,0,0.1565,0.8435,874.2653,0.6949,607.4835,3627.1471,0.9024,3273.0344,941.2424,0.6454,607.4835,0,0,0,5769.9524,0.5673,3273.0344,0.5215,1706.9307,0.2958,0,1706.9307,45141.3858,0.0378,1706.9307,5587.4486,0.1087,0.5858,0.3055,51852.5806,0.0182,0.1113,0.8706,0.3131,534.3824,0.0118,2241.3131,607.4835,1566.1037,1172.5483,3346.1355,0.0466,28.3215,73.0132,54.6653,0.0301,0.0127,0.0012,0.0466,0.0223,0.032,579.1621,1493.0905,1117.883,2.6306,6.7818,5.0776,576.5314,1486.3087,1112.8054,0.0028,0.0012,1e-4,0.6125,0.2576,0.0247,0.6153,0.2588,0.0248,0.9534,0.4562,0.6549,1,1,1,0,20.4496,20.4496,20.4496,0
CRMS4455,Wetland: Estuarine Emergent,266.7818,354.1127,333.7589,2496.918,43434.4551,607.4835,3273.0344,0.4785,534.3824,14.49,12,175,2,90,3880.5179,0,0.1565,0.8435,874.2653,0.6949,607.4835,3627.1471,0.9024,3273.0344,941.2424,0.6454,607.4835,0,0,0,5769.9524,0.5673,3273.0344,0.5215,1706.9307,0.2958,0,1706.9307,45141.3858,0.0378,1706.9307,5587.4486,0.1087,0.5858,0.3055,51852.5806,0.0182,0.1113,0.8706,0.3131,534.3824,0.0118,2241.3131,607.4835,1566.1037,1172.5483,3346.1355,0.0523,31.7709,81.9059,61.3233,0.0338,0.0142,0.0014,0.0523,0.025,0.0359,575.7127,1484.1978,1111.225,2.6306,6.7818,5.0776,573.082,1477.416,1106.1475,0.0028,0.0012,1e-4,0.6089,0.2561,0.0245,0.6117,0.2572,0.0246,0.9477,0.4535,0.651,1,1,1,0,18.1208,18.1208,18.1208,0
CRMS4455,Wetland: Estuarine Emergent,266.7818,354.1127,333.7589,2496.918,43434.4551,607.4835,3273.0344,0.4785,534.3824,14.49,12,201,8,108,3880.5179,0,0.1565,0.8435,874.2653,0.6949,607.4835,3627.1471,0.9024,3273.0344,941.2424,0.6454,607.4835,0,0,0,5769.9524,0.5673,3273.0344,0.5215,1706.9307,0.2958,0,1706.9307,45141.3858,0.0378,1706.9307,5587.4486,0.1087,0.5858,0.3055,51852.5806,0.0182,0.1113,0.8706,0.3131,534.3824,0.0118,2241.3131,607.4835,1566.1037,1172.5483,3346.1355,0.0601,36.4911,94.074700000000007,70.4341,0.0388,0.0163,0.0016,0.0601,0.0287,0.0413,570.9924,1472.029,1102.1142,2.6306,6.7818,5.0776,568.3618,1465.2471,1097.0366,0.0028,0.0012,1e-4,0.6038,0.2539,0.0243,0.6066,0.2551,0.0244,0.9399,0.4497,0.6457,1,1,1,0,15.6474,15.6474,15.6474,0
