Site.ID,Wetland Subclass LUCAS,FoliageStock,RootStock,AGVFStock,BGVFStock,BGSStock,FoliageNPP,RootNPP,BGVFPercentLoss,Burial210Pb TC.g.m.2,MethaneFlux,ExternalVariableValue,AGVFPercentLoss,TotalLatTrans_Amount,externalVariableLat,externalVariableLatSite,TotalNPP_Amount,SedimentTransport_Amount,FoliageGrowth_PropTotalNPP,RootGrowth_PropTotalNPP,FoliageMaxStock,FoliageMortality_PropMaxStock,FoliageMortality_Amount,RootMaxStock,RootMortality_PropMaxStock,RootMortality_Amount,AGVFMaxStock,AGVFOut_PropMaxStock,AGVFOut_Amount,AGVFStabilization_PropOut,AGVFStabilization_Amount,AGVFStabilization_PropMaxStock,BGVFMaxStock,BGVFOut_PropMaxStock,BGVFOut_Amount,BGVFStabilization_PropOut,BGVFStabilization_Amount,BGVFStabilization_PropMaxStock,BGSDeposition,BGSIn_Amount,BGSMaxStock,BGSOut_PropMaxStock,BGSOut_Amount,TotalOut_Amount,AGVFOut_PropOut,BGVFOut_PropOut,BGSOut_PropOut,TotalMaxStock,AGVFMaxStock_PropMaxStock,BGVFMaxStock_PropMaxStock,BGSMaxStock_PropMaxStock,BGSStabilization_PropOut,BGSStabilization_Amount,BGSStabilization_PropMaxStock,TotalStabilization_Amount,AGVFEmissionLatTrans_Amount,BGVFEmissionLatTrans_Amount,BGSEmissionLatTrans_Amount,TotalEmissionLatTrans_Amount,TotalLatTrans_PropEmissionLatTrans,AGVFLatTrans_Amount,BGVFLatTrans_Amount,BGSLatTrans_Amount,AGVFLatTrans_PropMaxStock,BGVFLatTrans_PropMaxStock,BGSLatTrans_PropMaxStock,AGVFLatTrans_PropOut,BGVFLatTrans_PropOut,BGSLatTrans_PropOut,AGVFEmission_Amount,BGVFEmission_Amount,BGSEmission_Amount,AGVFEmission_PropMaxStock,BGVFEmission_PropMaxStock,BGSEmission_PropMaxStock,AGVFEmission_PropOut,BGVFEmission_PropOut,BGSEmission_PropOut,outAGVFCheck,outBGVFCheck,outBGSCheck,massBalanceCheck,checkAGVFratio,checkBGVFratio,checkBGSratio,checkpropAGVF
CRMS3617,Wetland: Estuarine Emergent,98.6994,99.241,361.6602,1532.6094,52575.1447,536.2169,2605.6726,0.2553,331.2891,14.5,11,0.4506,156,4,69,3141.8894,0,0.1707,0.8293,634.9163,0.8445,536.2169,2704.9136,0.9633,2605.6726,897.8771,0.5972,536.2169,0.5494,294.5852,0.3281,4138.282,0.6297,2605.6726,0.7447,1940.376,0.4689,0,2234.9612,54810.1058,0.0408,2234.9612,5376.8506,0.0997,0.4846,0.4157,59846.2649,0.015,0.0691,0.9158,0.1482,331.2891,0.006,2566.2502,241.6317,665.2966,1903.6721,2810.6004,0.0555,13.4116,36.9267,105.6617,0.0149,0.0089,0.0019,0.025,0.0142,0.0473,228.2202,628.3698,1798.0104,0.2542,0.1518,0.0328,0.4256,0.2412,0.8045,0,0,0,0,17.0167,17.0167,17.0167,0.0058
CRMS3617,Wetland: Estuarine Emergent,98.6994,99.241,361.6602,1532.6094,52575.1447,536.2169,2605.6726,0.2553,331.2891,14.5,11,0.4506,175,2,87,3141.8894,0,0.1707,0.8293,634.9163,0.8445,536.2169,2704.9136,0.9633,2605.6726,897.8771,0.5972,536.2169,0.5494,294.5852,0.3281,4138.282,0.6297,2605.6726,0.7447,1940.376,0.4689,0,2234.9612,54810.1058,0.0408,2234.9612,5376.8506,0.0997,0.4846,0.4157,59846.2649,0.015,0.0691,0.9158,0.1482,331.2891,0.006,2566.2502,241.6317,665.2966,1903.6721,2810.6004,0.0623,15.045,41.4242,118.5308,0.0168,0.01,0.0022,0.0281,0.0159,0.053,226.5867,623.8724,1785.1413,0.2524,0.1508,0.0326,0.4226,0.2394,0.7987,0,0,0,0,15.0606,15.0606,15.0606,0.0058
CRMS3617,Wetland: Estuarine Emergent,98.6994,99.241,361.6602,1532.6094,52575.1447,536.2169,2605.6726,0.2553,331.2891,14.5,11,0.4506,201,8,105,3141.8894,0,0.1707,0.8293,634.9163,0.8445,536.2169,2704.9136,0.9633,2605.6726,897.8771,0.5972,536.2169,0.5494,294.5852,0.3281,4138.282,0.6297,2605.6726,0.7447,1940.376,0.4689,0,2234.9612,54810.1058,0.0408,2234.9612,5376.8506,0.0997,0.4846,0.4157,59846.2649,0.015,0.0691,0.9158,0.1482,331.2891,0.006,2566.2502,241.6317,665.2966,1903.6721,2810.6004,0.0715,17.2803,47.5787,136.1411,0.0192,0.0115,0.0025,0.0322,0.0183,0.0609,224.3514,617.7179,1767.531,0.2499,0.1493,0.0322,0.4184,0.2371,0.7909,0,0,0,0,12.9831,12.9831,12.9831,0.0058
CRMS3617,Wetland: Estuarine Emergent,98.6994,99.241,361.6602,1532.6094,52575.1447,536.2169,2605.6726,0.2553,331.2891,14.5,11,0.4506,320,5,123,3141.8894,0,0.1707,0.8293,634.9163,0.8445,536.2169,2704.9136,0.9633,2605.6726,897.8771,0.5972,536.2169,0.5494,294.5852,0.3281,4138.282,0.6297,2605.6726,0.7447,1940.376,0.4689,0,2234.9612,54810.1058,0.0408,2234.9612,5376.8506,0.0997,0.4846,0.4157,59846.2649,0.015,0.0691,0.9158,0.1482,331.2891,0.006,2566.2502,241.6317,665.2966,1903.6721,2810.6004,0.1139,27.5109,75.7471,216.742,0.0306,0.0183,0.004,0.0513,0.0291,0.097,214.1208,589.5494,1686.9301,0.2385,0.1425,0.0308,0.3993,0.2263,0.7548,0,0,0,0,7.7831,7.7831,7.7831,0.0058
CRMS3617,Wetland: Estuarine Emergent,98.6994,99.241,361.6602,1532.6094,52575.1447,536.2169,2605.6726,0.2553,331.2891,14.5,11,0.4506,414,1,141,3141.8894,0,0.1707,0.8293,634.9163,0.8445,536.2169,2704.9136,0.9633,2605.6726,897.8771,0.5972,536.2169,0.5494,294.5852,0.3281,4138.282,0.6297,2605.6726,0.7447,1940.376,0.4689,0,2234.9612,54810.1058,0.0408,2234.9612,5376.8506,0.0997,0.4846,0.4157,59846.2649,0.015,0.0691,0.9158,0.1482,331.2891,0.006,2566.2502,241.6317,665.2966,1903.6721,2810.6004,0.1473,35.5922,97.9978,280.4099,0.0396,0.0237,0.0051,0.0664,0.0376,0.1255,206.0395,567.2987,1623.2621,0.2295,0.1371,0.0296,0.3842,0.2177,0.7263,0,0,0,0,5.7889,5.7889,5.7889,0.0058
CRMS3617,Wetland: Estuarine Emergent,98.6994,99.241,361.6602,1532.6094,52575.1447,536.2169,2605.6726,0.2553,331.2891,14.5,11,0.4506,456,3,159,3141.8894,0,0.1707,0.8293,634.9163,0.8445,536.2169,2704.9136,0.9633,2605.6726,897.8771,0.5972,536.2169,0.5494,294.5852,0.3281,4138.282,0.6297,2605.6726,0.7447,1940.376,0.4689,0,2234.9612,54810.1058,0.0408,2234.9612,5376.8506,0.0997,0.4846,0.4157,59846.2649,0.015,0.0691,0.9158,0.1482,331.2891,0.006,2566.2502,241.6317,665.2966,1903.6721,2810.6004,0.1622,39.203,107.9397,308.8573,0.0437,0.0261,0.0056,0.0731,0.0414,0.1382,202.4287,557.3569,1594.8148,0.2255,0.1347,0.0291,0.3775,0.2139,0.7136,0,0,0,0,5.1636,5.1636,5.1636,0.0058
CRMS4045,Wetland: Estuarine Emergent,32.4422,391.2991,175.3892,1979.7141,45499.7087,366.9086,1879.168,0.7301,235.6086,14.5,17,0.8558,10,7,16,2246.0765,0,0.1634,0.8366,399.3508,0.9188,366.9086,2270.4671,0.8277,1879.168,542.2978,0.6766,366.9086,0.1442,52.9066,0.0976,3858.8821,0.487,1879.168,0.2699,507.2333,0.1314,0,560.1399,46059.8486,0.0122,560.1399,2806.2164,0.1307,0.6696,0.1996,50461.0285,0.0107,0.0765,0.9128,0.4206,235.6086,0.0051,795.7485,314.002,1371.9346,324.5312,2010.4679,0.005,1.5618,6.824,1.6142,0.0029,0.0018,0,0.0043,0.0036,0.0029,312.4402,1365.1107,322.917,0.5761,0.3538,0.007,0.8515,0.7264,0.5765,-0,0,0,0,200.0468,200.0468,200.0468,0.0025
CRMS4045,Wetland: Estuarine Emergent,32.4422,391.2991,175.3892,1979.7141,45499.7087,366.9086,1879.168,0.7301,235.6086,14.5,17,0.8558,105,9,34,2246.0765,0,0.1634,0.8366,399.3508,0.9188,366.9086,2270.4671,0.8277,1879.168,542.2978,0.6766,366.9086,0.1442,52.9066,0.0976,3858.8821,0.487,1879.168,0.2699,507.2333,0.1314,0,560.1399,46059.8486,0.0122,560.1399,2806.2164,0.1307,0.6696,0.1996,50461.0285,0.0107,0.0765,0.9128,0.4206,235.6086,0.0051,795.7485,314.002,1371.9346,324.5312,2010.4679,0.0522,16.3993,71.6515,16.9492,0.0302,0.0186,4e-4,0.0447,0.0381,0.0303,297.6027,1300.2831,307.5821,0.5488,0.337,0.0067,0.8111,0.6919,0.5491,-0,0,0,0,18.1473,18.1473,18.1473,0.0025
CRMS4045,Wetland: Estuarine Emergent,32.4422,391.2991,175.3892,1979.7141,45499.7087,366.9086,1879.168,0.7301,235.6086,14.5,17,0.8558,123,6,52,2246.0765,0,0.1634,0.8366,399.3508,0.9188,366.9086,2270.4671,0.8277,1879.168,542.2978,0.6766,366.9086,0.1442,52.9066,0.0976,3858.8821,0.487,1879.168,0.2699,507.2333,0.1314,0,560.1399,46059.8486,0.0122,560.1399,2806.2164,0.1307,0.6696,0.1996,50461.0285,0.0107,0.0765,0.9128,0.4206,235.6086,0.0051,795.7485,314.002,1371.9346,324.5312,2010.4679,0.0612,19.2106,83.9347,19.8548,0.0354,0.0218,4e-4,0.0524,0.0447,0.0354,294.7914,1288,304.6765,0.5436,0.3338,0.0066,0.8034,0.6854,0.5439,-0,0,0,0,15.3453,15.3453,15.3453,0.0025
CRMS4045,Wetland: Estuarine Emergent,32.4422,391.2991,175.3892,1979.7141,45499.7087,366.9086,1879.168,0.7301,235.6086,14.5,17,0.8558,156,4,70,2246.0765,0,0.1634,0.8366,399.3508,0.9188,366.9086,2270.4671,0.8277,1879.168,542.2978,0.6766,366.9086,0.1442,52.9066,0.0976,3858.8821,0.487,1879.168,0.2699,507.2333,0.1314,0,560.1399,46059.8486,0.0122,560.1399,2806.2164,0.1307,0.6696,0.1996,50461.0285,0.0107,0.0765,0.9128,0.4206,235.6086,0.0051,795.7485,314.002,1371.9346,324.5312,2010.4679,0.0776,24.3646,106.4537,25.1816,0.0449,0.0276,5e-4,0.0664,0.0566,0.045,289.6374,1265.4809,299.3496,0.5341,0.3279,0.0065,0.7894,0.6734,0.5344,-0,0,0,0,11.8876,11.8876,11.8876,0.0025
CRMS4045,Wetland: Estuarine Emergent,32.4422,391.2991,175.3892,1979.7141,45499.7087,366.9086,1879.168,0.7301,235.6086,14.5,17,0.8558,175,2,88,2246.0765,0,0.1634,0.8366,399.3508,0.9188,366.9086,2270.4671,0.8277,1879.168,542.2978,0.6766,366.9086,0.1442,52.9066,0.0976,3858.8821,0.487,1879.168,0.2699,507.2333,0.1314,0,560.1399,46059.8486,0.0122,560.1399,2806.2164,0.1307,0.6696,0.1996,50461.0285,0.0107,0.0765,0.9128,0.4206,235.6086,0.0051,795.7485,314.002,1371.9346,324.5312,2010.4679,0.087,27.3321,119.4192,28.2486,0.0504,0.0309,6e-4,0.0745,0.0635,0.0504,286.6699,1252.5154,296.2826,0.5286,0.3246,0.0064,0.7813,0.6665,0.5289,-0,0,0,0,10.4884,10.4884,10.4884,0.0025
CRMS4045,Wetland: Estuarine Emergent,32.4422,391.2991,175.3892,1979.7141,45499.7087,366.9086,1879.168,0.7301,235.6086,14.5,17,0.8558,201,8,106,2246.0765,0,0.1634,0.8366,399.3508,0.9188,366.9086,2270.4671,0.8277,1879.168,542.2978,0.6766,366.9086,0.1442,52.9066,0.0976,3858.8821,0.487,1879.168,0.2699,507.2333,0.1314,0,560.1399,46059.8486,0.0122,560.1399,2806.2164,0.1307,0.6696,0.1996,50461.0285,0.0107,0.0765,0.9128,0.4206,235.6086,0.0051,795.7485,314.002,1371.9346,324.5312,2010.4679,0.1,31.3929,137.1615,32.4456,0.0579,0.0355,7e-4,0.0856,0.073,0.0579,282.6091,1234.7731,292.0857,0.5211,0.32,0.0063,0.7702,0.6571,0.5215,-0,0,0,0,9.0023,9.0023,9.0023,0.0025
CRMS4045,Wetland: Estuarine Emergent,32.4422,391.2991,175.3892,1979.7141,45499.7087,366.9086,1879.168,0.7301,235.6086,14.5,17,0.8558,320,5,124,2246.0765,0,0.1634,0.8366,399.3508,0.9188,366.9086,2270.4671,0.8277,1879.168,542.2978,0.6766,366.9086,0.1442,52.9066,0.0976,3858.8821,0.487,1879.168,0.2699,507.2333,0.1314,0,560.1399,46059.8486,0.0122,560.1399,2806.2164,0.1307,0.6696,0.1996,50461.0285,0.0107,0.0765,0.9128,0.4206,235.6086,0.0051,795.7485,314.002,1371.9346,324.5312,2010.4679,0.1592,49.9787,218.3666,51.6546,0.0922,0.0566,0.0011,0.1362,0.1162,0.0922,264.0233,1153.568,272.8766,0.4869,0.2989,0.0059,0.7196,0.6139,0.4872,-0,0,0,0,5.2827,5.2827,5.2827,0.0025
CRMS4045,Wetland: Estuarine Emergent,32.4422,391.2991,175.3892,1979.7141,45499.7087,366.9086,1879.168,0.7301,235.6086,14.5,17,0.8558,414,1,142,2246.0765,0,0.1634,0.8366,399.3508,0.9188,366.9086,2270.4671,0.8277,1879.168,542.2978,0.6766,366.9086,0.1442,52.9066,0.0976,3858.8821,0.487,1879.168,0.2699,507.2333,0.1314,0,560.1399,46059.8486,0.0122,560.1399,2806.2164,0.1307,0.6696,0.1996,50461.0285,0.0107,0.0765,0.9128,0.4206,235.6086,0.0051,795.7485,314.002,1371.9346,324.5312,2010.4679,0.2059,64.66,282.5118,66.8282,0.1192,0.0732,0.0015,0.1762,0.1503,0.1193,249.342,1089.4228,257.703,0.4598,0.2823,0.0056,0.6796,0.5797,0.4601,-0,0,0,0,3.8562,3.8562,3.8562,0.0025
CRMS4045,Wetland: Estuarine Emergent,32.4422,391.2991,175.3892,1979.7141,45499.7087,366.9086,1879.168,0.7301,235.6086,14.5,17,0.8558,456,3,160,2246.0765,0,0.1634,0.8366,399.3508,0.9188,366.9086,2270.4671,0.8277,1879.168,542.2978,0.6766,366.9086,0.1442,52.9066,0.0976,3858.8821,0.487,1879.168,0.2699,507.2333,0.1314,0,560.1399,46059.8486,0.0122,560.1399,2806.2164,0.1307,0.6696,0.1996,50461.0285,0.0107,0.0765,0.9128,0.4206,235.6086,0.0051,795.7485,314.002,1371.9346,324.5312,2010.4679,0.2268,71.2197,311.1724,73.6079,0.1313,0.0806,0.0016,0.1941,0.1656,0.1314,242.7823,1060.7622,250.9234,0.4477,0.2749,0.0054,0.6617,0.5645,0.448,-0,0,0,0,3.4089,3.4089,3.4089,0.0025
CRMS4245,Wetland: Estuarine Emergent,202.07,102.3176,293.6054,1185.4687,104937.8738,566.9275,1413.8739,0.6345,717.9697,14.5,18,0.8339,10,7,17,1980.8014,0,0.2862,0.7138,768.9975,0.7372,566.9275,1516.1915,0.9325,1413.8739,860.5329,0.6588,566.9275,0.1661,94.1942,0.1095,2599.3426,0.5439,1413.8739,0.3655,623.7755,0.24,0,717.9697,105655.8435,0.0068,717.9697,2698.7711,0.2101,0.5239,0.266,109115.7191,0.0079,0.0238,0.9683,1,717.9697,0.0068,1435.9395,472.7333,790.0984,0,1262.8316,0.0079,3.7434,6.2566,0,0.0044,0.0024,0,0.0066,0.0044,0,468.9898,783.8418,0,0.545,0.3016,0,0.8272,0.5544,0,0,0,0,0,125.2832,125.2832,NA,0.0076
CRMS4245,Wetland: Estuarine Emergent,202.07,102.3176,293.6054,1185.4687,104937.8738,566.9275,1413.8739,0.6345,717.9697,14.5,18,0.8339,105,9,35,1980.8014,0,0.2862,0.7138,768.9975,0.7372,566.9275,1516.1915,0.9325,1413.8739,860.5329,0.6588,566.9275,0.1661,94.1942,0.1095,2599.3426,0.5439,1413.8739,0.3655,623.7755,0.24,0,717.9697,105655.8435,0.0068,717.9697,2698.7711,0.2101,0.5239,0.266,109115.7191,0.0079,0.0238,0.9683,1,717.9697,0.0068,1435.9395,472.7333,790.0984,0,1262.8316,0.0831,39.3061,65.6939,0,0.0457,0.0253,0,0.0693,0.0465,0,433.4272,724.4045,0,0.5037,0.2787,0,0.7645,0.5124,0,0,0,0,0,11.027,11.027,NA,0.0076
CRMS4245,Wetland: Estuarine Emergent,202.07,102.3176,293.6054,1185.4687,104937.8738,566.9275,1413.8739,0.6345,717.9697,14.5,18,0.8339,123,6,53,1980.8014,0,0.2862,0.7138,768.9975,0.7372,566.9275,1516.1915,0.9325,1413.8739,860.5329,0.6588,566.9275,0.1661,94.1942,0.1095,2599.3426,0.5439,1413.8739,0.3655,623.7755,0.24,0,717.9697,105655.8435,0.0068,717.9697,2698.7711,0.2101,0.5239,0.266,109115.7191,0.0079,0.0238,0.9683,1,717.9697,0.0068,1435.9395,472.7333,790.0984,0,1262.8316,0.0974,46.0443,76.9557,0,0.0535,0.0296,0,0.0812,0.0544,0,426.689,713.1427,0,0.4958,0.2744,0,0.7526,0.5044,0,0,0,0,0,9.2669,9.2669,NA,0.0076
CRMS4245,Wetland: Estuarine Emergent,202.07,102.3176,293.6054,1185.4687,104937.8738,566.9275,1413.8739,0.6345,717.9697,14.5,18,0.8339,156,4,71,1980.8014,0,0.2862,0.7138,768.9975,0.7372,566.9275,1516.1915,0.9325,1413.8739,860.5329,0.6588,566.9275,0.1661,94.1942,0.1095,2599.3426,0.5439,1413.8739,0.3655,623.7755,0.24,0,717.9697,105655.8435,0.0068,717.9697,2698.7711,0.2101,0.5239,0.266,109115.7191,0.0079,0.0238,0.9683,1,717.9697,0.0068,1435.9395,472.7333,790.0984,0,1262.8316,0.1235,58.3976,97.6024,0,0.0679,0.0375,0,0.103,0.069,0,414.3356,692.496,0,0.4815,0.2664,0,0.7308,0.4898,0,-0,0,0,0,7.0951,7.0951,NA,0.0076
CRMS4245,Wetland: Estuarine Emergent,202.07,102.3176,293.6054,1185.4687,104937.8738,566.9275,1413.8739,0.6345,717.9697,14.5,18,0.8339,175,2,89,1980.8014,0,0.2862,0.7138,768.9975,0.7372,566.9275,1516.1915,0.9325,1413.8739,860.5329,0.6588,566.9275,0.1661,94.1942,0.1095,2599.3426,0.5439,1413.8739,0.3655,623.7755,0.24,0,717.9697,105655.8435,0.0068,717.9697,2698.7711,0.2101,0.5239,0.266,109115.7191,0.0079,0.0238,0.9683,1,717.9697,0.0068,1435.9395,472.7333,790.0984,0,1262.8316,0.1386,65.5102,109.4898,0,0.0761,0.0421,0,0.1156,0.0774,0,407.2231,680.6085,0,0.4732,0.2618,0,0.7183,0.4814,0,0,0,0,0,6.2162,6.2162,NA,0.0076
CRMS4245,Wetland: Estuarine Emergent,202.07,102.3176,293.6054,1185.4687,104937.8738,566.9275,1413.8739,0.6345,717.9697,14.5,18,0.8339,201,8,107,1980.8014,0,0.2862,0.7138,768.9975,0.7372,566.9275,1516.1915,0.9325,1413.8739,860.5329,0.6588,566.9275,0.1661,94.1942,0.1095,2599.3426,0.5439,1413.8739,0.3655,623.7755,0.24,0,717.9697,105655.8435,0.0068,717.9697,2698.7711,0.2101,0.5239,0.266,109115.7191,0.0079,0.0238,0.9683,1,717.9697,0.0068,1435.9395,472.7333,790.0984,0,1262.8316,0.1592,75.2431,125.7569,0,0.0874,0.0484,0,0.1327,0.0889,0,397.4902,664.3415,0,0.4619,0.2556,0,0.7011,0.4699,0,-0,0,0,0,5.2827,5.2827,NA,0.0076
CRMS4245,Wetland: Estuarine Emergent,202.07,102.3176,293.6054,1185.4687,104937.8738,566.9275,1413.8739,0.6345,717.9697,14.5,18,0.8339,320,5,125,1980.8014,0,0.2862,0.7138,768.9975,0.7372,566.9275,1516.1915,0.9325,1413.8739,860.5329,0.6588,566.9275,0.1661,94.1942,0.1095,2599.3426,0.5439,1413.8739,0.3655,623.7755,0.24,0,717.9697,105655.8435,0.0068,717.9697,2698.7711,0.2101,0.5239,0.266,109115.7191,0.0079,0.0238,0.9683,1,717.9697,0.0068,1435.9395,472.7333,790.0984,0,1262.8316,0.2534,119.79,200.21,0,0.1392,0.077,0,0.2113,0.1416,0,352.9432,589.8884,0,0.4101,0.2269,0,0.6226,0.4172,0,-0,0,0,0,2.9463,2.9463,NA,0.0076
CRMS4245,Wetland: Estuarine Emergent,202.07,102.3176,293.6054,1185.4687,104937.8738,566.9275,1413.8739,0.6345,717.9697,14.5,18,0.8339,414,1,143,1980.8014,0,0.2862,0.7138,768.9975,0.7372,566.9275,1516.1915,0.9325,1413.8739,860.5329,0.6588,566.9275,0.1661,94.1942,0.1095,2599.3426,0.5439,1413.8739,0.3655,623.7755,0.24,0,717.9697,105655.8435,0.0068,717.9697,2698.7711,0.2101,0.5239,0.266,109115.7191,0.0079,0.0238,0.9683,1,717.9697,0.0068,1435.9395,472.7333,790.0984,0,1262.8316,0.3278,154.9784,259.0216,0,0.1801,0.0996,0,0.2734,0.1832,0,317.7549,531.0767,0,0.3693,0.2043,0,0.5605,0.3756,0,-0,0,0,0,2.0503,2.0503,NA,0.0076
CRMS4245,Wetland: Estuarine Emergent,202.07,102.3176,293.6054,1185.4687,104937.8738,566.9275,1413.8739,0.6345,717.9697,14.5,18,0.8339,456,3,161,1980.8014,0,0.2862,0.7138,768.9975,0.7372,566.9275,1516.1915,0.9325,1413.8739,860.5329,0.6588,566.9275,0.1661,94.1942,0.1095,2599.3426,0.5439,1413.8739,0.3655,623.7755,0.24,0,717.9697,105655.8435,0.0068,717.9697,2698.7711,0.2101,0.5239,0.266,109115.7191,0.0079,0.0238,0.9683,1,717.9697,0.0068,1435.9395,472.7333,790.0984,0,1262.8316,0.3611,170.7008,285.2992,0,0.1984,0.1098,0,0.3011,0.2018,0,302.0325,504.7992,0,0.351,0.1942,0,0.5328,0.357,0,0,0,0,0,1.7694,1.7694,NA,0.0076
CRMS4455,Wetland: Estuarine Emergent,266.7818,354.1127,333.7589,2496.918,43434.4551,607.4835,3273.0344,0.4785,534.3824,0,12,0.7521,10,7,18,3880.5179,0,0.1565,0.8435,874.2653,0.6949,607.4835,3627.1471,0.9024,3273.0344,941.2424,0.6454,607.4835,0.2479,150.6095,0.16,5769.9524,0.5673,3273.0344,0.5215,1706.9307,0.2958,0,1857.5402,45291.9953,0.041,1857.5402,5738.0582,0.1059,0.5704,0.3237,52003.1902,0.0181,0.111,0.8709,0.2877,534.3824,0.0118,2391.9226,456.874,1566.1037,1323.1578,3346.1355,0.003,1.3654,4.6803,3.9543,0.0015,8e-4,1e-4,0.0022,0.0014,0.0021,455.5086,1561.4234,1319.2036,0.4839,0.2706,0.0291,0.7498,0.4771,0.7102,0,-0,-0,-0,333.6136,333.6136,333.6136,0.0029
CRMS4455,Wetland: Estuarine Emergent,266.7818,354.1127,333.7589,2496.918,43434.4551,607.4835,3273.0344,0.4785,534.3824,0,12,0.7521,105,9,36,3880.5179,0,0.1565,0.8435,874.2653,0.6949,607.4835,3627.1471,0.9024,3273.0344,941.2424,0.6454,607.4835,0.2479,150.6095,0.16,5769.9524,0.5673,3273.0344,0.5215,1706.9307,0.2958,0,1857.5402,45291.9953,0.041,1857.5402,5738.0582,0.1059,0.5704,0.3237,52003.1902,0.0181,0.111,0.8709,0.2877,534.3824,0.0118,2391.9226,456.874,1566.1037,1323.1578,3346.1355,0.0314,14.3365,49.1435,41.52,0.0152,0.0085,9e-4,0.0236,0.015,0.0224,442.5375,1516.9602,1281.6378,0.4702,0.2629,0.0283,0.7285,0.4635,0.69,0,-0,-0,-0,30.868,30.868,30.868,0.0029
CRMS4455,Wetland: Estuarine Emergent,266.7818,354.1127,333.7589,2496.918,43434.4551,607.4835,3273.0344,0.4785,534.3824,0,12,0.7521,123,6,54,3880.5179,0,0.1565,0.8435,874.2653,0.6949,607.4835,3627.1471,0.9024,3273.0344,941.2424,0.6454,607.4835,0.2479,150.6095,0.16,5769.9524,0.5673,3273.0344,0.5215,1706.9307,0.2958,0,1857.5402,45291.9953,0.041,1857.5402,5738.0582,0.1059,0.5704,0.3237,52003.1902,0.0181,0.111,0.8709,0.2877,534.3824,0.0118,2391.9226,456.874,1566.1037,1323.1578,3346.1355,0.0368,16.7941,57.5681,48.6377,0.0178,0.01,0.0011,0.0276,0.0176,0.0262,440.0798,1508.5356,1274.5201,0.4676,0.2614,0.0281,0.7244,0.4609,0.6861,0,-0,0,-0,26.2044,26.2044,26.2044,0.0029
CRMS4455,Wetland: Estuarine Emergent,266.7818,354.1127,333.7589,2496.918,43434.4551,607.4835,3273.0344,0.4785,534.3824,0,12,0.7521,156,4,72,3880.5179,0,0.1565,0.8435,874.2653,0.6949,607.4835,3627.1471,0.9024,3273.0344,941.2424,0.6454,607.4835,0.2479,150.6095,0.16,5769.9524,0.5673,3273.0344,0.5215,1706.9307,0.2958,0,1857.5402,45291.9953,0.041,1857.5402,5738.0582,0.1059,0.5704,0.3237,52003.1902,0.0181,0.111,0.8709,0.2877,534.3824,0.0118,2391.9226,456.874,1566.1037,1323.1578,3346.1355,0.0466,21.2999,73.0132,61.6869,0.0226,0.0127,0.0014,0.0351,0.0223,0.0332,435.5741,1493.0905,1261.471,0.4628,0.2588,0.0279,0.717,0.4562,0.6791,0,-0,-0,-0,20.4496,20.4496,20.4496,0.0029
CRMS4455,Wetland: Estuarine Emergent,266.7818,354.1127,333.7589,2496.918,43434.4551,607.4835,3273.0344,0.4785,534.3824,0,12,0.7521,175,2,90,3880.5179,0,0.1565,0.8435,874.2653,0.6949,607.4835,3627.1471,0.9024,3273.0344,941.2424,0.6454,607.4835,0.2479,150.6095,0.16,5769.9524,0.5673,3273.0344,0.5215,1706.9307,0.2958,0,1857.5402,45291.9953,0.041,1857.5402,5738.0582,0.1059,0.5704,0.3237,52003.1902,0.0181,0.111,0.8709,0.2877,534.3824,0.0118,2391.9226,456.874,1566.1037,1323.1578,3346.1355,0.0523,23.8941,81.9059,69.2,0.0254,0.0142,0.0015,0.0393,0.025,0.0373,432.9799,1484.1978,1253.9578,0.46,0.2572,0.0277,0.7127,0.4535,0.6751,0,-0,-0,-0,18.1208,18.1208,18.1208,0.0029
CRMS4455,Wetland: Estuarine Emergent,266.7818,354.1127,333.7589,2496.918,43434.4551,607.4835,3273.0344,0.4785,534.3824,0,12,0.7521,201,8,108,3880.5179,0,0.1565,0.8435,874.2653,0.6949,607.4835,3627.1471,0.9024,3273.0344,941.2424,0.6454,607.4835,0.2479,150.6095,0.16,5769.9524,0.5673,3273.0344,0.5215,1706.9307,0.2958,0,1857.5402,45291.9953,0.041,1857.5402,5738.0582,0.1059,0.5704,0.3237,52003.1902,0.0181,0.111,0.8709,0.2877,534.3824,0.0118,2391.9226,456.874,1566.1037,1323.1578,3346.1355,0.0601,27.4441,94.074700000000007,79.4812,0.0292,0.0163,0.0018,0.0452,0.0287,0.0428,429.4299,1472.029,1243.6767,0.4562,0.2551,0.0275,0.7069,0.4497,0.6695,0,-0,0,-0,15.6474,15.6474,15.6474,0.0029
